ID,Fecha de Inicio
7162,4/12/15
20883,9/12/15
6955,9/12/15
20438,9/12/15
20443,9/12/15
11055,9/12/15
18,9/12/15
10933,10/12/15
9792,11/12/15
10217,11/12/15
19447,11/12/15
20240,14/12/15
222,14/12/15
638,14/12/15
659,14/12/15
695,14/12/15
704,14/12/15
937,14/12/15
961,14/12/15
1026,14/12/15
1157,14/12/15
1182,14/12/15
1570,14/12/15
2134,14/12/15
3147,14/12/15
3479,14/12/15
3586,14/12/15
3632,14/12/15
5006,14/12/15
5028,14/12/15
5031,14/12/15
5036,14/12/15
5050,14/12/15
5070,14/12/15
5076,14/12/15
5081,14/12/15
5110,14/12/15
5116,14/12/15
5117,14/12/15
5128,14/12/15
5156,14/12/15
5162,14/12/15
5176,14/12/15
5218,14/12/15
5220,14/12/15
5255,14/12/15
5256,14/12/15
5264,14/12/15
5265,14/12/15
5369,14/12/15
10932,15/12/15
20441,15/12/15
21238,16/12/15
20328,16/12/15
3278,16/12/15
20362,17/12/15
20383,17/12/15
20434,17/12/15
20235,17/12/15
7199,17/12/15
7951,17/12/15
6957,18/12/15
10939,18/12/15
12893,18/12/15
437,18/12/15
973,18/12/15
1174,18/12/15
1295,18/12/15
1538,18/12/15
3599,18/12/15
4491,18/12/15
4510,18/12/15
4516,18/12/15
4836,18/12/15
4938,18/12/15
4951,18/12/15
5057,18/12/15
5130,18/12/15
5132,18/12/15
5146,18/12/15
5147,18/12/15
5158,18/12/15
5174,18/12/15
5190,18/12/15
5233,18/12/15
5249,18/12/15
5362,18/12/15
10196,22/12/15
6959,22/12/15
6966,22/12/15
10941,22/12/15
20232,22/12/15
7138,22/12/15
11066,23/12/15
8433,28/12/15
10807,28/12/15
6965,28/12/15
20411,28/12/15
4954,28/12/15
20453,29/12/15
1575,29/12/15
19428,29/12/15
7105,29/12/15
7157,29/12/15
7214,29/12/15
20374,31/12/15
14435,1/1/16
14494,1/1/16
15015,1/1/16
15123,1/1/16
15167,1/1/16
15301,1/1/16
15730,1/1/16
16334,1/1/16
16428,1/1/16
16797,1/1/16
16901,1/1/16
17064,1/1/16
17083,1/1/16
17146,1/1/16
17316,1/1/16
17331,1/1/16
18021,1/1/16
18030,1/1/16
18193,1/1/16
21714,1/1/16
21715,1/1/16
21716,1/1/16
21727,1/1/16
21728,1/1/16
21752,1/1/16
21761,1/1/16
9095,5/1/16
20976,5/1/16
7165,5/1/16
10946,6/1/16
23860,7/1/16
10211,7/1/16
20430,7/1/16
7204,7/1/16
9111,8/1/16
23808,8/1/16
20238,8/1/16
160,8/1/16
219,8/1/16
232,8/1/16
452,8/1/16
520,8/1/16
532,8/1/16
580,8/1/16
608,8/1/16
616,8/1/16
633,8/1/16
670,8/1/16
671,8/1/16
692,8/1/16
851,8/1/16
852,8/1/16
872,8/1/16
943,8/1/16
951,8/1/16
975,8/1/16
988,8/1/16
1010,8/1/16
1138,8/1/16
1142,8/1/16
1143,8/1/16
1146,8/1/16
1151,8/1/16
1165,8/1/16
1169,8/1/16
1172,8/1/16
1199,8/1/16
1211,8/1/16
1212,8/1/16
1310,8/1/16
1325,8/1/16
1350,8/1/16
1424,8/1/16
1479,8/1/16
1523,8/1/16
1524,8/1/16
1527,8/1/16
1530,8/1/16
1536,8/1/16
1564,8/1/16
1567,8/1/16
2815,8/1/16
2976,8/1/16
3040,8/1/16
3473,8/1/16
3542,8/1/16
3544,8/1/16
3606,8/1/16
3610,8/1/16
3617,8/1/16
3621,8/1/16
3630,8/1/16
3631,8/1/16
3637,8/1/16
4863,8/1/16
4895,8/1/16
4896,8/1/16
4908,8/1/16
4911,8/1/16
4915,8/1/16
4918,8/1/16
4922,8/1/16
4930,8/1/16
4944,8/1/16
4947,8/1/16
4948,8/1/16
4952,8/1/16
4962,8/1/16
4980,8/1/16
4981,8/1/16
4988,8/1/16
4990,8/1/16
5055,8/1/16
5058,8/1/16
5079,8/1/16
5080,8/1/16
5092,8/1/16
5095,8/1/16
5098,8/1/16
5101,8/1/16
5102,8/1/16
5111,8/1/16
5113,8/1/16
5119,8/1/16
5131,8/1/16
5139,8/1/16
5154,8/1/16
5166,8/1/16
5172,8/1/16
5175,8/1/16
5189,8/1/16
5191,8/1/16
5207,8/1/16
5243,8/1/16
5252,8/1/16
5279,8/1/16
5282,8/1/16
5287,8/1/16
5288,8/1/16
5290,8/1/16
5292,8/1/16
5295,8/1/16
5299,8/1/16
5300,8/1/16
5307,8/1/16
5308,8/1/16
5326,8/1/16
5340,8/1/16
5349,8/1/16
5360,8/1/16
5367,8/1/16
5375,8/1/16
19336,8/1/16
7075,8/1/16
12034,11/1/16
20394,12/1/16
20462,12/1/16
20474,12/1/16
13238,12/1/16
13303,12/1/16
7107,12/1/16
10190,14/1/16
11063,14/1/16
20805,14/1/16
12006,14/1/16
12010,14/1/16
12017,14/1/16
12019,14/1/16
20250,14/1/16
23742,14/1/16
7192,14/1/16
20376,15/1/16
23787,15/1/16
23810,15/1/16
12008,15/1/16
173,15/1/16
233,15/1/16
484,15/1/16
501,15/1/16
518,15/1/16
688,15/1/16
700,15/1/16
723,15/1/16
753,15/1/16
760,15/1/16
883,15/1/16
900,15/1/16
912,15/1/16
936,15/1/16
944,15/1/16
957,15/1/16
959,15/1/16
960,15/1/16
989,15/1/16
993,15/1/16
995,15/1/16
999,15/1/16
1013,15/1/16
1059,15/1/16
1128,15/1/16
1139,15/1/16
1148,15/1/16
1161,15/1/16
1184,15/1/16
1200,15/1/16
1207,15/1/16
1217,15/1/16
1218,15/1/16
1225,15/1/16
1324,15/1/16
1326,15/1/16
1521,15/1/16
1525,15/1/16
1545,15/1/16
1550,15/1/16
2114,15/1/16
2675,15/1/16
2814,15/1/16
3020,15/1/16
3195,15/1/16
3510,15/1/16
3511,15/1/16
3597,15/1/16
3603,15/1/16
3611,15/1/16
3623,15/1/16
3626,15/1/16
3634,15/1/16
3636,15/1/16
4262,15/1/16
4484,15/1/16
4585,15/1/16
4835,15/1/16
4900,15/1/16
4901,15/1/16
4903,15/1/16
4906,15/1/16
4907,15/1/16
4924,15/1/16
4929,15/1/16
4933,15/1/16
4946,15/1/16
4955,15/1/16
4958,15/1/16
4959,15/1/16
4964,15/1/16
4967,15/1/16
4979,15/1/16
4991,15/1/16
4993,15/1/16
5000,15/1/16
5009,15/1/16
5012,15/1/16
5019,15/1/16
5029,15/1/16
5033,15/1/16
5037,15/1/16
5041,15/1/16
5044,15/1/16
5047,15/1/16
5054,15/1/16
5064,15/1/16
5082,15/1/16
5083,15/1/16
5103,15/1/16
5106,15/1/16
5108,15/1/16
5123,15/1/16
5126,15/1/16
5136,15/1/16
5138,15/1/16
5140,15/1/16
5145,15/1/16
5150,15/1/16
5157,15/1/16
5159,15/1/16
5161,15/1/16
5168,15/1/16
5185,15/1/16
5188,15/1/16
5194,15/1/16
5198,15/1/16
5200,15/1/16
5201,15/1/16
5208,15/1/16
5209,15/1/16
5216,15/1/16
5221,15/1/16
5222,15/1/16
5223,15/1/16
5225,15/1/16
5228,15/1/16
5229,15/1/16
5230,15/1/16
5231,15/1/16
5240,15/1/16
5244,15/1/16
5254,15/1/16
5262,15/1/16
5278,15/1/16
5291,15/1/16
5301,15/1/16
5317,15/1/16
5318,15/1/16
5319,15/1/16
5334,15/1/16
5342,15/1/16
5344,15/1/16
5356,15/1/16
5374,15/1/16
19377,15/1/16
19463,15/1/16
22408,15/1/16
20721,16/1/16
8874,18/1/16
8875,18/1/16
20302,18/1/16
6883,18/1/16
6915,18/1/16
11024,18/1/16
12023,18/1/16
12045,18/1/16
7212,18/1/16
7775,18/1/16
12031,19/1/16
12047,19/1/16
20464,19/1/16
7180,19/1/16
7181,19/1/16
20368,20/1/16
7190,20/1/16
7198,20/1/16
10937,21/1/16
11059,21/1/16
12004,21/1/16
7182,21/1/16
12036,22/1/16
20471,22/1/16
23806,22/1/16
9325,25/1/16
20544,25/1/16
23797,25/1/16
23811,25/1/16
11061,25/1/16
12041,25/1/16
8977,26/1/16
9721,26/1/16
20447,26/1/16
12021,26/1/16
9755,27/1/16
20384,27/1/16
12030,27/1/16
12033,27/1/16
12043,27/1/16
23786,28/1/16
23861,28/1/16
7206,28/1/16
9326,29/1/16
20379,29/1/16
12032,29/1/16
19328,29/1/16
19342,29/1/16
19353,29/1/16
19367,29/1/16
19402,29/1/16
19404,29/1/16
19424,29/1/16
19466,29/1/16
19472,29/1/16
9296,1/2/16
9859,1/2/16
23856,1/2/16
11057,1/2/16
11501,1/2/16
20366,2/2/16
20482,2/2/16
11472,2/2/16
11513,2/2/16
7090,2/2/16
7161,2/2/16
10944,3/2/16
20432,3/2/16
11064,3/2/16
20468,3/2/16
12888,3/2/16
20273,4/2/16
23757,4/2/16
20473,4/2/16
20242,4/2/16
7191,4/2/16
7013,5/2/16
21346,5/2/16
7115,5/2/16
20455,11/2/16
7956,12/2/16
21390,16/2/16
7167,16/2/16
23803,18/2/16
7164,18/2/16
7225,18/2/16
19363,19/2/16
19390,19/2/16
19460,19/2/16
10201,22/2/16
12007,22/2/16
7129,22/2/16
5811,23/2/16
20553,23/2/16
21045,23/2/16
23913,23/2/16
20234,23/2/16
7147,23/2/16
9810,24/2/16
6916,24/2/16
6948,24/2/16
9068,25/2/16
9834,25/2/16
9936,25/2/16
10181,25/2/16
7156,25/2/16
23791,26/2/16
791,26/2/16
882,26/2/16
1011,26/2/16
1162,26/2/16
2126,26/2/16
2128,26/2/16
3047,26/2/16
3091,26/2/16
3093,26/2/16
3105,26/2/16
3172,26/2/16
3178,26/2/16
3185,26/2/16
3190,26/2/16
3191,26/2/16
3194,26/2/16
3196,26/2/16
3197,26/2/16
3198,26/2/16
3199,26/2/16
3200,26/2/16
3204,26/2/16
3205,26/2/16
3206,26/2/16
3208,26/2/16
3240,26/2/16
5202,26/2/16
5338,26/2/16
7026,26/2/16
7058,26/2/16
7103,26/2/16
12009,29/2/16
12013,29/2/16
12020,29/2/16
12026,29/2/16
20466,29/2/16
23807,29/2/16
12040,1/3/16
6818,2/3/16
11419,2/3/16
20529,2/3/16
7952,2/3/16
10803,3/3/16
20243,4/3/16
7184,4/3/16
21246,7/3/16
20451,7/3/16
20469,7/3/16
20370,8/3/16
12035,8/3/16
12049,8/3/16
7064,8/3/16
7111,8/3/16
7185,8/3/16
20536,8/3/16
20533,9/3/16
12038,9/3/16
7095,9/3/16
7116,9/3/16
5813,10/3/16
20557,10/3/16
12005,10/3/16
9578,11/3/16
21409,11/3/16
20386,11/3/16
20449,14/3/16
20424,15/3/16
12025,15/3/16
7079,15/3/16
20427,16/3/16
12024,16/3/16
12029,16/3/16
20461,16/3/16
7066,16/3/16
20472,17/3/16
7177,17/3/16
8475,18/3/16
12042,18/3/16
12046,18/3/16
22407,23/3/16
10107,28/3/16
12037,29/3/16
20241,29/3/16
12011,30/3/16
20568,31/3/16
20739,31/3/16
20448,31/3/16
20624,31/3/16
20225,31/3/16
21717,1/4/16
21718,1/4/16
21719,1/4/16
21729,1/4/16
21730,1/4/16
21731,1/4/16
21732,1/4/16
21744,1/4/16
21745,1/4/16
21753,1/4/16
21754,1/4/16
21755,1/4/16
21756,1/4/16
21757,1/4/16
21758,1/4/16
21759,1/4/16
21762,1/4/16
9827,1/4/16
20978,1/4/16
21349,1/4/16
20428,1/4/16
20408,1/4/16
20463,1/4/16
20478,1/4/16
20287,3/4/16
20559,4/4/16
20982,4/4/16
23764,4/4/16
20550,5/4/16
21410,5/4/16
20280,5/4/16
20281,5/4/16
20282,5/4/16
20283,5/4/16
20284,5/4/16
20285,5/4/16
20286,5/4/16
23809,5/4/16
21252,5/4/16
7074,5/4/16
7150,5/4/16
6903,6/4/16
21094,6/4/16
20541,7/4/16
20365,7/4/16
7006,7/4/16
20556,7/4/16
12016,7/4/16
21022,8/4/16
21063,8/4/16
7207,8/4/16
20569,11/4/16
20576,11/4/16
21048,11/4/16
23820,11/4/16
10929,11/4/16
20244,11/4/16
20254,11/4/16
20255,11/4/16
20440,12/4/16
20392,12/4/16
1514,12/4/16
3255,12/4/16
7094,12/4/16
7145,12/4/16
20562,13/4/16
20970,13/4/16
21046,13/4/16
12028,13/4/16
19464,13/4/16
19473,13/4/16
20540,14/4/16
21057,14/4/16
21245,14/4/16
12018,14/4/16
23792,15/4/16
12039,15/4/16
21411,18/4/16
20382,18/4/16
21058,19/4/16
21066,19/4/16
20385,19/4/16
12857,19/4/16
20246,19/4/16
20407,20/4/16
6909,21/4/16
19360,22/4/16
19462,22/4/16
20665,25/4/16
20667,25/4/16
20977,25/4/16
21035,25/4/16
20794,26/4/16
21028,26/4/16
21406,26/4/16
23914,26/4/16
24111,26/4/16
20339,26/4/16
20341,26/4/16
21060,27/4/16
20316,27/4/16
20570,28/4/16
20323,28/4/16
20549,29/4/16
24121,29/4/16
23804,29/4/16
12044,29/4/16
19338,29/4/16
19347,29/4/16
19351,29/4/16
19411,29/4/16
19429,29/4/16
19437,29/4/16
8912,1/5/16
20746,2/5/16
20749,2/5/16
23816,2/5/16
24115,2/5/16
24117,2/5/16
6949,2/5/16
12022,2/5/16
21207,3/5/16
20470,3/5/16
21061,4/5/16
20547,5/5/16
20561,5/5/16
21260,5/5/16
20631,5/5/16
7080,5/5/16
20578,6/5/16
21034,6/5/16
21257,6/5/16
24123,6/5/16
9741,9/5/16
20796,9/5/16
21050,9/5/16
6958,9/5/16
20573,10/5/16
21040,10/5/16
24122,10/5/16
20237,10/5/16
20343,10/5/16
20344,10/5/16
20345,10/5/16
20346,10/5/16
20347,10/5/16
20348,10/5/16
20349,10/5/16
20350,10/5/16
7065,10/5/16
23780,11/5/16
7118,11/5/16
21055,12/5/16
23915,12/5/16
20367,12/5/16
20802,12/5/16
20465,12/5/16
20351,12/5/16
21209,13/5/16
21407,13/5/16
21062,15/5/16
20390,16/5/16
21408,17/5/16
12027,17/5/16
20703,18/5/16
23834,18/5/16
23799,18/5/16
20396,18/5/16
20446,19/5/16
7120,19/5/16
12003,20/5/16
21489,23/5/16
6993,23/5/16
7010,23/5/16
20565,24/5/16
20668,24/5/16
20670,24/5/16
21496,24/5/16
20551,26/5/16
20574,26/5/16
20673,30/5/16
20691,30/5/16
20695,30/5/16
20744,30/5/16
20979,30/5/16
20980,30/5/16
21059,30/5/16
23832,30/5/16
20530,30/5/16
7100,30/5/16
20806,31/5/16
20706,1/6/16
20268,1/6/16
20397,1/6/16
20251,1/6/16
20671,2/6/16
20716,2/6/16
23850,2/6/16
19359,3/6/16
19433,3/6/16
20555,6/6/16
20687,6/6/16
20738,6/6/16
23836,6/6/16
20324,6/6/16
20423,6/6/16
20672,7/6/16
20689,7/6/16
21025,7/6/16
23855,7/6/16
20431,7/6/16
20475,7/6/16
20477,7/6/16
20727,8/6/16
23826,8/6/16
23849,8/6/16
24116,8/6/16
20548,9/6/16
21054,9/6/16
20507,9/6/16
20688,10/6/16
21389,10/6/16
24112,10/6/16
20521,10/6/16
19457,10/6/16
20579,13/6/16
20580,13/6/16
20684,13/6/16
21053,13/6/16
23770,13/6/16
20381,13/6/16
20728,14/6/16
23784,14/6/16
20445,14/6/16
20704,15/6/16
23838,15/6/16
20481,15/6/16
23917,16/6/16
19317,16/6/16
20681,21/6/16
24554,21/6/16
20418,21/6/16
20563,22/6/16
20566,22/6/16
20693,22/6/16
20696,22/6/16
20717,22/6/16
20719,22/6/16
21041,22/6/16
21042,22/6/16
20320,22/6/16
20450,22/6/16
20753,23/6/16
21064,23/6/16
23837,23/6/16
23857,23/6/16
20726,24/6/16
20747,24/6/16
20419,24/6/16
20675,27/6/16
21351,27/6/16
20489,27/6/16
20754,28/6/16
21343,28/6/16
20590,28/6/16
20592,28/6/16
21065,29/6/16
23796,29/6/16
20699,30/6/16
20740,30/6/16
23835,30/6/16
20558,30/6/16
21026,1/7/16
21039,1/7/16
19330,1/7/16
19452,1/7/16
23840,4/7/16
20389,4/7/16
20575,6/7/16
20694,6/7/16
23843,6/7/16
24120,6/7/16
20375,6/7/16
20714,7/7/16
21044,7/7/16
23817,7/7/16
23841,7/7/16
23844,7/7/16
23912,7/7/16
23790,7/7/16
20807,8/7/16
19426,9/7/16
20552,11/7/16
20677,11/7/16
20297,11/7/16
24531,11/7/16
21258,12/7/16
21352,12/7/16
23805,12/7/16
20742,13/7/16
20745,13/7/16
19667,13/7/16
20214,13/7/16
23830,14/7/16
23847,14/7/16
24110,14/7/16
20400,14/7/16
20401,14/7/16
20764,15/7/16
19364,15/7/16
23829,17/7/16
23781,17/7/16
23851,18/7/16
20391,18/7/16
20698,19/7/16
20526,19/7/16
20615,20/7/16
20701,27/7/16
20630,29/7/16
20584,29/7/16
20321,1/8/16
20589,1/8/16
20735,2/8/16
20542,3/8/16
20554,3/8/16
23831,3/8/16
20479,3/8/16
23800,4/8/16
21051,5/8/16
23842,5/8/16
20751,8/8/16
23846,8/8/16
23793,8/8/16
20459,8/8/16
20543,9/8/16
20760,9/8/16
21047,10/8/16
21413,11/8/16
20564,16/8/16
20594,16/8/16
20607,16/8/16
21378,17/8/16
24119,17/8/16
21236,17/8/16
20622,17/8/16
20723,18/8/16
20741,18/8/16
21243,18/8/16
23859,18/8/16
20609,18/8/16
20737,19/8/16
21347,19/8/16
23798,19/8/16
23802,19/8/16
20690,22/8/16
20758,22/8/16
21382,22/8/16
20458,22/8/16
20545,23/8/16
20572,23/8/16
20676,23/8/16
20730,23/8/16
21256,23/8/16
24447,23/8/16
20774,23/8/16
23812,23/8/16
20598,23/8/16
21007,24/8/16
20713,25/8/16
24446,26/8/16
20799,26/8/16
20618,26/8/16
20972,27/8/16
20692,29/8/16
21056,29/8/16
20626,29/8/16
20772,29/8/16
20596,29/8/16
20686,30/8/16
20787,30/8/16
20604,30/8/16
20793,1/9/16
20498,1/9/16
20606,1/9/16
20708,2/9/16
21234,2/9/16
21385,2/9/16
19356,2/9/16
20560,5/9/16
20731,5/9/16
20748,5/9/16
23839,5/9/16
20483,6/9/16
20895,6/9/16
20663,6/9/16
20252,6/9/16
20583,7/9/16
20588,7/9/16
20729,8/9/16
20732,8/9/16
20602,8/9/16
20627,9/9/16
20776,9/9/16
19354,9/9/16
20718,14/9/16
20585,14/9/16
20603,14/9/16
21011,16/9/16
21374,16/9/16
20669,19/9/16
20674,19/9/16
21008,19/9/16
20236,21/9/16
20680,22/9/16
21381,22/9/16
20678,23/9/16
20599,23/9/16
20601,23/9/16
20679,26/9/16
20218,26/9/16
20505,27/9/16
20600,27/9/16
20256,28/9/16
20712,29/9/16
20456,29/9/16
20597,29/9/16
20662,30/9/16
20617,30/9/16
20620,30/9/16
20733,4/10/16
21384,4/10/16
20614,5/10/16
20415,6/10/16
20705,7/10/16
20763,7/10/16
20395,7/10/16
19476,7/10/16
19477,7/10/16
19480,7/10/16
19481,7/10/16
19483,7/10/16
19485,7/10/16
19486,7/10/16
19487,7/10/16
19488,7/10/16
19490,7/10/16
19491,7/10/16
20595,7/10/16
21010,11/10/16
20762,12/10/16
20616,12/10/16
20621,12/10/16
20683,13/10/16
20700,13/10/16
20715,13/10/16
21019,13/10/16
21052,13/10/16
20608,13/10/16
20340,17/10/16
20798,17/10/16
21023,17/10/16
20593,17/10/16
20707,18/10/16
20539,18/10/16
20896,18/10/16
20975,18/10/16
21004,19/10/16
21383,19/10/16
20221,19/10/16
21490,20/10/16
20725,21/10/16
19555,21/10/16
19579,21/10/16
19639,21/10/16
19755,21/10/16
19773,21/10/16
19788,21/10/16
19797,21/10/16
19800,21/10/16
19833,21/10/16
19894,21/10/16
19943,21/10/16
20038,21/10/16
20075,21/10/16
20123,21/10/16
20210,21/10/16
20211,21/10/16
19484,21/10/16
20414,27/10/16
20613,27/10/16
20743,28/10/16
21005,28/10/16
23845,28/10/16
20399,28/10/16
21002,31/10/16
20996,2/11/16
21013,2/11/16
21017,2/11/16
20984,4/11/16
19493,4/11/16
19525,4/11/16
19541,4/11/16
19557,4/11/16
19589,4/11/16
19611,4/11/16
19633,4/11/16
19718,4/11/16
19719,4/11/16
19913,4/11/16
20040,4/11/16
20104,4/11/16
19465,6/11/16
23815,7/11/16
20301,7/11/16
24532,7/11/16
21006,8/11/16
23905,8/11/16
20921,8/11/16
23878,8/11/16
20387,9/11/16
23876,9/11/16
21003,9/11/16
21016,10/11/16
20938,11/11/16
19566,11/11/16
19578,11/11/16
19599,11/11/16
19600,11/11/16
19605,11/11/16
19630,11/11/16
19631,11/11/16
19645,11/11/16
19673,11/11/16
19684,11/11/16
19735,11/11/16
19739,11/11/16
19749,11/11/16
19750,11/11/16
19783,11/11/16
19793,11/11/16
19819,11/11/16
19845,11/11/16
19858,11/11/16
19872,11/11/16
19873,11/11/16
19877,11/11/16
19899,11/11/16
19928,11/11/16
19940,11/11/16
19946,11/11/16
19955,11/11/16
19957,11/11/16
19960,11/11/16
19968,11/11/16
19978,11/11/16
19989,11/11/16
20009,11/11/16
20103,11/11/16
20190,11/11/16
20215,11/11/16
22383,11/11/16
22405,11/11/16
22411,11/11/16
20398,14/11/16
21386,15/11/16
24109,15/11/16
24114,15/11/16
20947,15/11/16
23889,15/11/16
20734,16/11/16
23885,17/11/16
19616,18/11/16
19618,18/11/16
19699,18/11/16
19764,18/11/16
19771,18/11/16
19784,18/11/16
19838,18/11/16
19853,18/11/16
19951,18/11/16
19965,18/11/16
19992,18/11/16
20029,18/11/16
20132,18/11/16
20202,18/11/16
19478,18/11/16
19479,18/11/16
19482,18/11/16
19489,18/11/16
20755,21/11/16
20909,21/11/16
20775,21/11/16
20480,21/11/16
20940,22/11/16
23877,22/11/16
23879,22/11/16
22388,22/11/16
20986,23/11/16
23919,23/11/16
20591,23/11/16
21350,24/11/16
20307,25/11/16
20897,25/11/16
20908,25/11/16
20963,25/11/16
20777,25/11/16
19494,25/11/16
19501,25/11/16
19507,25/11/16
19510,25/11/16
19523,25/11/16
19549,25/11/16
19562,25/11/16
19567,25/11/16
19574,25/11/16
19638,25/11/16
19640,25/11/16
19644,25/11/16
19647,25/11/16
19659,25/11/16
19661,25/11/16
19698,25/11/16
19721,25/11/16
19729,25/11/16
19736,25/11/16
19744,25/11/16
19753,25/11/16
19759,25/11/16
19792,25/11/16
19856,25/11/16
19865,25/11/16
19878,25/11/16
19891,25/11/16
19908,25/11/16
19912,25/11/16
19919,25/11/16
19966,25/11/16
19967,25/11/16
19991,25/11/16
20004,25/11/16
20030,25/11/16
20036,25/11/16
20037,25/11/16
20054,25/11/16
20093,25/11/16
20106,25/11/16
20162,25/11/16
20169,25/11/16
20183,25/11/16
20184,25/11/16
20185,25/11/16
22397,25/11/16
22398,25/11/16
22416,25/11/16
22418,25/11/16
22424,25/11/16
22426,25/11/16
22461,25/11/16
23827,29/11/16
20546,30/11/16
20779,30/11/16
20780,30/11/16
20781,30/11/16
20782,30/11/16
20784,30/11/16
21254,30/11/16
21255,30/11/16
20778,30/11/16
20783,30/11/16
20785,30/11/16
21020,30/11/16
21253,30/11/16
20786,30/11/16
20905,1/12/16
20788,2/12/16
20966,5/12/16
20756,6/12/16
20766,7/12/16
23904,7/12/16
20962,7/12/16
24118,12/12/16
21014,13/12/16
20935,13/12/16
21070,13/12/16
20525,14/12/16
20619,14/12/16
21092,14/12/16
21116,14/12/16
20682,15/12/16
20988,15/12/16
20992,15/12/16
20955,15/12/16
20436,15/12/16
20697,19/12/16
20993,19/12/16
21175,19/12/16
21179,19/12/16
21079,19/12/16
20765,20/12/16
20724,20/12/16
20750,20/12/16
20985,20/12/16
20998,20/12/16
23848,21/12/16
21153,21/12/16
21182,21/12/16
21084,21/12/16
20907,26/12/16
20928,26/12/16
20942,26/12/16
20900,27/12/16
20968,27/12/16
20291,27/12/16
20643,27/12/16
20644,27/12/16
20645,27/12/16
20770,28/12/16
20736,28/12/16
19508,28/12/16
19516,28/12/16
19522,28/12/16
19524,28/12/16
19544,28/12/16
19548,28/12/16
19550,28/12/16
19584,28/12/16
19614,28/12/16
19629,28/12/16
19637,28/12/16
19648,28/12/16
19649,28/12/16
19655,28/12/16
19660,28/12/16
19663,28/12/16
19664,28/12/16
19665,28/12/16
19670,28/12/16
19676,28/12/16
19680,28/12/16
19691,28/12/16
19710,28/12/16
19723,28/12/16
19734,28/12/16
19757,28/12/16
19779,28/12/16
19821,28/12/16
19824,28/12/16
19826,28/12/16
19830,28/12/16
19843,28/12/16
19862,28/12/16
19866,28/12/16
19903,28/12/16
19918,28/12/16
19927,28/12/16
19934,28/12/16
19935,28/12/16
19937,28/12/16
19941,28/12/16
19945,28/12/16
19954,28/12/16
19970,28/12/16
19993,28/12/16
19995,28/12/16
20020,28/12/16
20026,28/12/16
20028,28/12/16
20064,28/12/16
20066,28/12/16
20068,28/12/16
20069,28/12/16
20071,28/12/16
20083,28/12/16
20089,28/12/16
20098,28/12/16
20099,28/12/16
20107,28/12/16
20120,28/12/16
20134,28/12/16
20149,28/12/16
20167,28/12/16
20170,28/12/16
20179,28/12/16
20180,28/12/16
20189,28/12/16
20199,28/12/16
22437,28/12/16
20987,29/12/16
20999,29/12/16
21882,1/1/17
21883,1/1/17
21884,1/1/17
21885,1/1/17
21886,1/1/17
21887,1/1/17
21888,1/1/17
21889,1/1/17
21890,1/1/17
21891,1/1/17
21946,1/1/17
21968,1/1/17
21969,1/1/17
21984,1/1/17
22328,1/1/17
22331,1/1/17
20910,3/1/17
20983,5/1/17
23895,5/1/17
21173,5/1/17
20904,5/1/17
20666,6/1/17
20960,6/1/17
21192,6/1/17
19495,6/1/17
19498,6/1/17
19500,6/1/17
19504,6/1/17
19509,6/1/17
19511,6/1/17
19513,6/1/17
19517,6/1/17
19518,6/1/17
19526,6/1/17
19528,6/1/17
19531,6/1/17
19534,6/1/17
19535,6/1/17
19539,6/1/17
19540,6/1/17
19542,6/1/17
19543,6/1/17
19545,6/1/17
19554,6/1/17
19556,6/1/17
19561,6/1/17
19565,6/1/17
19571,6/1/17
19572,6/1/17
19573,6/1/17
19580,6/1/17
19591,6/1/17
19594,6/1/17
19597,6/1/17
19598,6/1/17
19602,6/1/17
19603,6/1/17
19604,6/1/17
19607,6/1/17
19617,6/1/17
19619,6/1/17
19620,6/1/17
19622,6/1/17
19625,6/1/17
19626,6/1/17
19632,6/1/17
19641,6/1/17
19642,6/1/17
19646,6/1/17
19657,6/1/17
19658,6/1/17
19666,6/1/17
19675,6/1/17
19677,6/1/17
19678,6/1/17
19694,6/1/17
19701,6/1/17
19703,6/1/17
19705,6/1/17
19706,6/1/17
19707,6/1/17
19708,6/1/17
19712,6/1/17
19713,6/1/17
19715,6/1/17
19730,6/1/17
19738,6/1/17
19741,6/1/17
19743,6/1/17
19747,6/1/17
19751,6/1/17
19756,6/1/17
19761,6/1/17
19765,6/1/17
19766,6/1/17
19778,6/1/17
19781,6/1/17
19785,6/1/17
19786,6/1/17
19789,6/1/17
19798,6/1/17
19805,6/1/17
19807,6/1/17
19808,6/1/17
19809,6/1/17
19810,6/1/17
19812,6/1/17
19818,6/1/17
19825,6/1/17
19834,6/1/17
19842,6/1/17
19847,6/1/17
19850,6/1/17
19852,6/1/17
19854,6/1/17
19855,6/1/17
19871,6/1/17
19885,6/1/17
19888,6/1/17
19889,6/1/17
19890,6/1/17
19893,6/1/17
19902,6/1/17
19907,6/1/17
19920,6/1/17
19924,6/1/17
19932,6/1/17
19952,6/1/17
19958,6/1/17
19962,6/1/17
19964,6/1/17
19969,6/1/17
19971,6/1/17
19985,6/1/17
19990,6/1/17
19997,6/1/17
19998,6/1/17
20001,6/1/17
20002,6/1/17
20005,6/1/17
20007,6/1/17
20011,6/1/17
20014,6/1/17
20016,6/1/17
20017,6/1/17
20025,6/1/17
20031,6/1/17
20033,6/1/17
20048,6/1/17
20051,6/1/17
20053,6/1/17
20059,6/1/17
20061,6/1/17
20065,6/1/17
20072,6/1/17
